method,uid,dataset,match_iou,n_gt,n_pred,dice,iou,hd95,assd,bf1,area_err,n_miss,n_fp
A_box,ddti_0021c0606c,ddti,0.8167298436164856,1,1,0.8991208463716287,0.8167298321602598,5.385164807134504,2.855389692160313,0.38756855575868376,0.0831191088260497,,
A_box__detstats,ddti_0021c0606c,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_0021c0606c,ddti,0.837285578250885,1,1,0.9114375943979129,0.8372855701311807,6.082762530298219,2.6543161670311166,0.47996446763918005,0.08026278206226792,,
B_seg__detstats,ddti_0021c0606c,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_0021c0606c,ddti,0.7758460640907288,1,1,0.8737762694165253,0.7758460825220214,12.0,4.160245353138582,0.3762524300882309,0.1882319337332191,,
SAM_edgesam__detstats,ddti_0021c0606c,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_0021c0606c,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_0021c0606c,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_7e1535d854,ddti,0.7589274048805237,1,1,0.8629433962264151,0.7589273861675295,17.0,5.747160225361638,0.24639783386519679,0.2580095432856169,,
A_box__detstats,ddti_7e1535d854,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_7e1535d854,ddti,0.8047232627868652,1,1,0.8917968430522614,0.8047232472324723,9.369650129627473,4.251978869933287,0.22967831200276723,0.08367416496250853,,
B_seg__detstats,ddti_7e1535d854,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_7e1535d854,ddti,0.7864540815353394,1,1,0.880463803493783,0.7864540746797493,17.0,4.972625443626848,0.3823524135827937,0.2339809134287662,,
SAM_edgesam__detstats,ddti_7e1535d854,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_7e1535d854,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_7e1535d854,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_7d9bfb7978,ddti,0.7899008393287659,1,1,0.8826196473551637,0.7899008115419297,5.0,1.8262159880977986,0.6410653453081449,0.24547511312217193,,
A_box__detstats,ddti_7d9bfb7978,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_7d9bfb7978,ddti,0.8203356266021729,1,1,0.9013015184381779,0.8203356367226061,2.871320343559643,1.43671924848557,0.7826466246141458,0.08597285067873303,,
B_seg__detstats,ddti_7d9bfb7978,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_7d9bfb7978,ddti,0.7712177038192749,1,1,0.8708333333333333,0.7712177121771218,5.656854249492381,1.9291876166245658,0.6619217081850534,0.17194570135746606,,
SAM_edgesam__detstats,ddti_7d9bfb7978,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_7d9bfb7978,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_7d9bfb7978,ddti,,1,1,,,,,,,1.0,1.0
A_box,tn3k_ba14c8a36b,tn3k,0.8997276425361633,1,1,0.9472175097369239,0.8997276441216523,8.06225774829855,3.8827545713064118,0.364559949715869,0.02477817632622239,,
A_box__detstats,tn3k_ba14c8a36b,tn3k,,1,1,,,,,,,0.0,0.0
B_seg,tn3k_ba14c8a36b,tn3k,0.9392929673194885,1,1,0.9686962983605034,0.9392929520378294,6.082762530298219,2.285424454737398,0.5802040645646902,0.03237681706626392,,
B_seg__detstats,tn3k_ba14c8a36b,tn3k,,1,1,,,,,,,0.0,0.0
SAM_edgesam,tn3k_ba14c8a36b,tn3k,0.8817627429962158,1,1,0.93716675859533,0.8817627470483934,18.439088914585774,4.551153493654625,0.49411764705882355,0.05361525391731169,,
SAM_edgesam__detstats,tn3k_ba14c8a36b,tn3k,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,tn3k_ba14c8a36b,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_ba14c8a36b,tn3k,,1,1,,,,,,,1.0,1.0
A_box,tn3k_e432497cb7,tn3k,0.0,1,0,0.0,0.0,,,0.0,,,
A_box__detstats,tn3k_e432497cb7,tn3k,,1,0,,,,,,,1.0,0.0
B_seg,tn3k_e432497cb7,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
B_seg__detstats,tn3k_e432497cb7,tn3k,,1,1,,,,,,,1.0,1.0
SAM_edgesam,tn3k_e432497cb7,tn3k,0.0,1,0,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,tn3k_e432497cb7,tn3k,,1,0,,,,,,,1.0,0.0
SAM_efficientvit-t,tn3k_e432497cb7,tn3k,0.0,1,0,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_e432497cb7,tn3k,,1,0,,,,,,,1.0,0.0
A_box,tn3k_e12b0ef506,tn3k,0.914094865322113,1,1,0.9551196971931377,0.9140948438088069,9.219544457292887,3.246322404905734,0.46198804340827254,0.05848722489248672,,
A_box__detstats,tn3k_e12b0ef506,tn3k,,1,1,,,,,,,0.0,0.0
B_seg,tn3k_e12b0ef506,tn3k,0.8884922862052917,1,1,0.9409541126369683,0.8884922965707315,9.899494936611665,4.4675232085409995,0.38964467749624143,0.11474829243612446,,
B_seg__detstats,tn3k_e12b0ef506,tn3k,,1,1,,,,,,,0.0,0.0
SAM_edgesam,tn3k_e12b0ef506,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,tn3k_e12b0ef506,tn3k,,1,1,,,,,,,1.0,1.0
SAM_efficientvit-t,tn3k_e12b0ef506,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_e12b0ef506,tn3k,,1,1,,,,,,,1.0,1.0
A_box,tn3k_a984c41da4,tn3k,0.0,2,1,0.0,0.0,,,0.0,,,
A_box__detstats,tn3k_a984c41da4,tn3k,,2,1,,,,,,,2.0,1.0
B_seg,tn3k_a984c41da4,tn3k,0.5721668601036072,2,1,0.7278703921108242,0.5721668512366187,27.171673254871042,8.976251291963699,0.34767025089605735,0.5633463737586518,,
B_seg__detstats,tn3k_a984c41da4,tn3k,,2,1,,,,,,,1.0,0.0
SAM_edgesam,tn3k_a984c41da4,tn3k,0.0,2,1,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,tn3k_a984c41da4,tn3k,,2,1,,,,,,,2.0,1.0
SAM_efficientvit-t,tn3k_a984c41da4,tn3k,0.0,2,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_a984c41da4,tn3k,,2,1,,,,,,,2.0,1.0
A_box,tn3k_be4c155142,tn3k,0.796640157699585,1,1,0.8868110236220472,0.7966401414677277,9.219544457292887,3.2116142303805395,0.496356115816427,0.171017101710171,,
A_box__detstats,tn3k_be4c155142,tn3k,,1,1,,,,,,,0.0,0.0
B_seg,tn3k_be4c155142,tn3k,0.7418056130409241,1,1,0.8517662594915814,0.7418056354226567,13.028803607803974,4.283130454291529,0.4444444444444444,0.18241824182418243,,
B_seg__detstats,tn3k_be4c155142,tn3k,,1,1,,,,,,,0.0,0.0
SAM_edgesam,tn3k_be4c155142,tn3k,0.831800639629364,1,1,0.9081781376518219,0.8318006526253338,9.393281997380845,2.5637402493834767,0.641635669774407,0.1473147314731473,,
SAM_edgesam__detstats,tn3k_be4c155142,tn3k,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,tn3k_be4c155142,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_be4c155142,tn3k,,1,1,,,,,,,1.0,1.0
A_box,tn3k_8b669ded91,tn3k,0.8199121356010437,1,1,0.9010458567980691,0.8199121522693997,4.920820393249919,1.6466693310824514,0.7749458767959064,0.21964285714285714,,
A_box__detstats,tn3k_8b669ded91,tn3k,,1,1,,,,,,,0.0,0.0
B_seg,tn3k_8b669ded91,tn3k,0.7794015407562256,1,2,0.8760265936644506,0.7794015309672929,4.164942897143225,2.178975622351742,0.5577834487787096,0.2830357142857143,,
B_seg__detstats,tn3k_8b669ded91,tn3k,,1,2,,,,,,,0.0,1.0
SAM_edgesam,tn3k_8b669ded91,tn3k,0.6295671463012695,1,1,0.7726802345636427,0.6295671725688589,9.219544457292887,4.461896608510194,0.19850794680506,0.5883928571428572,,
SAM_edgesam__detstats,tn3k_8b669ded91,tn3k,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,tn3k_8b669ded91,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_8b669ded91,tn3k,,1,1,,,,,,,1.0,1.0
A_box,tn3k_33814ec0d8,tn3k,0.5565184950828552,1,1,0.7150811038974091,0.5565184744861246,102.00367638224976,23.932900677262264,0.20056899004267423,0.43160682197913053,,
A_box__detstats,tn3k_33814ec0d8,tn3k,,1,1,,,,,,,0.0,0.0
B_seg,tn3k_33814ec0d8,tn3k,0.5683174729347229,1,1,0.7247479778459577,0.5683174503983752,101.7582047474635,23.08782818093482,0.3561253561253561,0.4176413101730715,,
B_seg__detstats,tn3k_33814ec0d8,tn3k,,1,1,,,,,,,0.0,0.0
SAM_edgesam,tn3k_33814ec0d8,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,tn3k_33814ec0d8,tn3k,,1,1,,,,,,,1.0,1.0
SAM_efficientvit-t,tn3k_33814ec0d8,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_33814ec0d8,tn3k,,1,1,,,,,,,1.0,1.0
A_box,tn3k_07164549ce,tn3k,0.8984000086784363,1,1,0.9464812473662031,0.8984,2.0,0.8343151829739787,0.962099724585851,0.043693322341302555,,
A_box__detstats,tn3k_07164549ce,tn3k,,1,1,,,,,,,0.0,0.0
B_seg,tn3k_07164549ce,tn3k,0.8952879309654236,1,2,0.9447513812154696,0.8952879581151832,2.23606797749979,0.9291071579274264,0.9407104839707885,0.08903544929925804,,
B_seg__detstats,tn3k_07164549ce,tn3k,,1,2,,,,,,,0.0,1.0
SAM_edgesam,tn3k_07164549ce,tn3k,0.8187808990478516,1,1,0.9003623188405797,0.8187808896210873,3.605551275463989,1.5810377374601128,0.6978329825393532,0.179719703215169,,
SAM_edgesam__detstats,tn3k_07164549ce,tn3k,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,tn3k_07164549ce,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_07164549ce,tn3k,,1,1,,,,,,,1.0,1.0
A_box,tn3k_242c29b639,tn3k,0.901142954826355,1,1,0.9480012727546765,0.90114298449489,12.004159457879226,4.6073068365046606,0.345842757622365,0.08354194749342063,,
A_box__detstats,tn3k_242c29b639,tn3k,,1,1,,,,,,,0.0,0.0
B_seg,tn3k_242c29b639,tn3k,0.9309114217758179,1,1,0.9642197157968521,0.9309114399089483,11.0,3.1688429113307346,0.5471540277893138,0.014635085692278067,,
B_seg__detstats,tn3k_242c29b639,tn3k,,1,1,,,,,,,0.0,0.0
SAM_edgesam,tn3k_242c29b639,tn3k,0.8806130290031433,1,1,0.9365169964485033,0.8806130359592105,17.0,5.246150670191741,0.4256739225024051,0.024263431542461005,,
SAM_edgesam__detstats,tn3k_242c29b639,tn3k,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,tn3k_242c29b639,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_242c29b639,tn3k,,1,1,,,,,,,1.0,1.0
A_box,tn3k_4501e10e3f,tn3k,0.822880744934082,1,1,0.902835538752363,0.822880771881461,5.830951894845301,3.0062895070710867,0.3887852791247047,0.1716589861751152,,
A_box__detstats,tn3k_4501e10e3f,tn3k,,1,1,,,,,,,0.0,0.0
B_seg,tn3k_4501e10e3f,tn3k,0.9203284382820129,1,1,0.9585114989021148,0.9203284509542832,3.1622776601683795,1.2646828684110334,0.7657826462957625,0.006221198156682027,,
B_seg__detstats,tn3k_4501e10e3f,tn3k,,1,1,,,,,,,0.0,0.0
SAM_edgesam,tn3k_4501e10e3f,tn3k,0.8301158547401428,1,1,0.9071729957805907,0.8301158301158301,7.615773105863909,2.820508784962187,0.4077416863748251,0.14331797235023042,,
SAM_edgesam__detstats,tn3k_4501e10e3f,tn3k,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,tn3k_4501e10e3f,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_4501e10e3f,tn3k,,1,1,,,,,,,1.0,1.0
A_box,tn3k_398c97384e,tn3k,0.6942250728607178,1,1,0.8195193072369003,0.6942250832740746,46.93608329051593,13.99452559995116,0.10774198629597544,0.26857907821763244,,
A_box__detstats,tn3k_398c97384e,tn3k,,1,1,,,,,,,0.0,0.0
B_seg,tn3k_398c97384e,tn3k,0.939801812171936,1,1,0.9689668465690054,0.9398018321181529,7.565423623376369,2.5743063108335713,0.574438202247191,0.015681774717919296,,
B_seg__detstats,tn3k_398c97384e,tn3k,,1,1,,,,,,,0.0,0.0
SAM_edgesam,tn3k_398c97384e,tn3k,0.743895947933197,1,1,0.8531425696221916,0.7438959255302915,45.70065140189875,11.002770531962828,0.3385644768856448,0.25163511187607573,,
SAM_edgesam__detstats,tn3k_398c97384e,tn3k,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,tn3k_398c97384e,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_398c97384e,tn3k,,1,1,,,,,,,1.0,1.0
A_box,tn3k_2e8606665e,tn3k,0.8272040486335754,1,1,0.9054314860766474,0.8272040302267003,4.0,1.9194501494812646,0.5656565656565656,0.16725618999494693,,
A_box__detstats,tn3k_2e8606665e,tn3k,,1,1,,,,,,,0.0,0.0
B_seg,tn3k_2e8606665e,tn3k,0.8399440050125122,1,1,0.9130103981739792,0.8399440037330844,5.0,1.7522427019588847,0.6730164339989397,0.007579585649317837,,
B_seg__detstats,tn3k_2e8606665e,tn3k,,1,1,,,,,,,0.0,0.0
SAM_edgesam,tn3k_2e8606665e,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,tn3k_2e8606665e,tn3k,,1,1,,,,,,,1.0,1.0
SAM_efficientvit-t,tn3k_2e8606665e,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_2e8606665e,tn3k,,1,1,,,,,,,1.0,1.0
A_box,tn3k_e82f9f01a7,tn3k,0.8829452395439148,1,1,0.9378342245989305,0.8829452485840151,3.0,1.074750943598901,0.8956916099773242,0.017229953611663355,,
A_box__detstats,tn3k_e82f9f01a7,tn3k,,1,1,,,,,,,0.0,0.0
B_seg,tn3k_e82f9f01a7,tn3k,0.9032869935035706,1,1,0.9491863168382597,0.9032869785082175,2.23606797749979,0.9270117179549007,0.9195053156866999,0.004638833664678595,,
B_seg__detstats,tn3k_e82f9f01a7,tn3k,,1,1,,,,,,,0.0,0.0
SAM_edgesam,tn3k_e82f9f01a7,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,tn3k_e82f9f01a7,tn3k,,1,1,,,,,,,1.0,1.0
SAM_efficientvit-t,tn3k_e82f9f01a7,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_e82f9f01a7,tn3k,,1,1,,,,,,,1.0,1.0
A_box,tn3k_c1be980a7c,tn3k,0.8100436925888062,2,2,0.8950542822677925,0.8100436681222707,3.0,1.3959833285621928,0.8026867554829852,0.14541387024608501,,
A_box,tn3k_c1be980a7c,tn3k,0.7913278937339783,2,2,0.8835098335854765,0.7913279132791328,4.123105625617661,2.020595431567471,0.5872251050160614,0.2255892255892256,,
A_box__detstats,tn3k_c1be980a7c,tn3k,,2,2,,,,,,,0.0,0.0
B_seg,tn3k_c1be980a7c,tn3k,0.8362919092178345,2,2,0.9108485499462943,0.8362919132149902,4.152989390993067,1.2129115292197268,0.850670365233472,0.08277404921700224,,
B_seg,tn3k_c1be980a7c,tn3k,0.8271257877349854,2,2,0.9053846153846153,0.8271257905832747,3.605551275463989,1.607009301010224,0.6827237099934682,0.18855218855218855,,
B_seg__detstats,tn3k_c1be980a7c,tn3k,,2,2,,,,,,,0.0,0.0
SAM_edgesam,tn3k_c1be980a7c,tn3k,0.8737254738807678,2,2,0.9326077856843867,0.8737254901960785,2.23606797749979,1.0646335152208173,0.8708842363413416,0.010942760942760943,,
SAM_edgesam,tn3k_c1be980a7c,tn3k,0.7873931527137756,2,2,0.8810520023909145,0.7873931623931624,4.47213595499958,1.571801392182923,0.775623268698061,0.12863534675615212,,
SAM_edgesam__detstats,tn3k_c1be980a7c,tn3k,,2,2,,,,,,,0.0,0.0
SAM_efficientvit-t,tn3k_c1be980a7c,tn3k,0.0,2,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_c1be980a7c,tn3k,,2,2,,,,,,,2.0,2.0
A_box,tn3k_75f6fec10b,tn3k,0.8669467568397522,1,1,0.9287321830457614,0.8669467787114846,3.605551275463989,1.2405954677330713,0.8175448779072176,0.04919292851652575,,
A_box__detstats,tn3k_75f6fec10b,tn3k,,1,1,,,,,,,0.0,0.0
B_seg,tn3k_75f6fec10b,tn3k,0.854125440120697,1,1,0.9213243147027412,0.8541254125412542,4.0,1.442687073576454,0.7174847990508676,0.15910837817063797,,
B_seg__detstats,tn3k_75f6fec10b,tn3k,,1,1,,,,,,,0.0,0.0
SAM_edgesam,tn3k_75f6fec10b,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,tn3k_75f6fec10b,tn3k,,1,1,,,,,,,1.0,1.0
SAM_efficientvit-t,tn3k_75f6fec10b,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_75f6fec10b,tn3k,,1,1,,,,,,,1.0,1.0
A_box,tn3k_a66f54501a,tn3k,0.8899887204170227,1,1,0.941792618629174,0.8899887065701189,7.053300858899107,3.4634121738780514,0.35729062001300316,0.05642847383522339,,
A_box__detstats,tn3k_a66f54501a,tn3k,,1,1,,,,,,,0.0,0.0
B_seg,tn3k_a66f54501a,tn3k,0.936011016368866,1,1,0.9669480321366826,0.9360110257924789,7.19009734006859,1.9896259077675031,0.7066508656819956,0.015234321628637791,,
B_seg__detstats,tn3k_a66f54501a,tn3k,,1,1,,,,,,,0.0,0.0
SAM_edgesam,tn3k_a66f54501a,tn3k,0.866976261138916,1,1,0.9287490855888808,0.8669762360010926,8.06225774829855,4.125374196358992,0.14388489208633093,0.13225850526028146,,
SAM_edgesam__detstats,tn3k_a66f54501a,tn3k,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,tn3k_a66f54501a,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_a66f54501a,tn3k,,1,1,,,,,,,1.0,1.0
A_box,tn3k_be632d42a2,tn3k,0.7927072644233704,1,1,0.8843689049874617,0.7927072927072927,13.026883367283705,3.582156122536479,0.46706045125585355,0.09821689564454837,,
A_box__detstats,tn3k_be632d42a2,tn3k,,1,1,,,,,,,0.0,0.0
B_seg,tn3k_be632d42a2,tn3k,0.903943657875061,1,1,0.9495487498150614,0.903943661971831,7.945256015572991,1.8971631655394376,0.8176970175785108,0.024261911721718796,,
B_seg__detstats,tn3k_be632d42a2,tn3k,,1,1,,,,,,,0.0,0.0
SAM_edgesam,tn3k_be632d42a2,tn3k,0.8251670598983765,1,1,0.9042098840756558,0.8251670378619154,6.324555320336759,2.637066644309786,0.4124601124449172,0.08360128617363344,,
SAM_edgesam__detstats,tn3k_be632d42a2,tn3k,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,tn3k_be632d42a2,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_be632d42a2,tn3k,,1,1,,,,,,,1.0,1.0
A_box,tn3k_123cbf01bd,tn3k,0.8997150659561157,2,2,0.9472105232792938,0.8997150372643578,6.708203932499369,2.4280883838253606,0.5242240105107571,0.06320676109986906,,
A_box,tn3k_123cbf01bd,tn3k,0.7774674296379089,2,2,0.8748035620743845,0.7774674115456238,6.0486832980505065,2.525184893710697,0.5146908020865842,0.10126582278481013,,
A_box__detstats,tn3k_123cbf01bd,tn3k,,2,2,,,,,,,0.0,0.0
B_seg,tn3k_123cbf01bd,tn3k,0.8928914070129395,2,3,0.9434153482348967,0.8928913993392306,8.94427190999916,2.5523984470679704,0.5469107551487414,0.11415307701464111,,
B_seg,tn3k_123cbf01bd,tn3k,0.7745013236999512,2,3,0.8729227761485826,0.7745013009540329,7.625496934366037,2.755721599209981,0.5273708558211258,0.25206384149697303,,
B_seg__detstats,tn3k_123cbf01bd,tn3k,,2,3,,,,,,,0.0,1.0
SAM_edgesam,tn3k_123cbf01bd,tn3k,0.768649697303772,2,2,0.8691938067271756,0.7686496694995278,21.2602916254693,6.5254901265310945,0.4092675373243346,0.22949648851327223,,
SAM_edgesam,tn3k_123cbf01bd,tn3k,0.6780114769935608,2,2,0.8081130355515042,0.6780114722753346,12.310197807834427,4.283529871370542,0.3044982698961938,0.4149697303247111,,
SAM_edgesam__detstats,tn3k_123cbf01bd,tn3k,,2,2,,,,,,,0.0,0.0
SAM_efficientvit-t,tn3k_123cbf01bd,tn3k,0.0,2,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_123cbf01bd,tn3k,,2,2,,,,,,,2.0,2.0
A_box,tn3k_e050c0f8dd,tn3k,0.0,1,0,0.0,0.0,,,0.0,,,
A_box__detstats,tn3k_e050c0f8dd,tn3k,,1,0,,,,,,,1.0,0.0
B_seg,tn3k_e050c0f8dd,tn3k,0.0,1,0,0.0,0.0,,,0.0,,,
B_seg__detstats,tn3k_e050c0f8dd,tn3k,,1,0,,,,,,,1.0,0.0
SAM_edgesam,tn3k_e050c0f8dd,tn3k,0.0,1,0,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,tn3k_e050c0f8dd,tn3k,,1,0,,,,,,,1.0,0.0
SAM_efficientvit-t,tn3k_e050c0f8dd,tn3k,0.0,1,0,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_e050c0f8dd,tn3k,,1,0,,,,,,,1.0,0.0
A_box,tn3k_8f32288f9c,tn3k,0.7886756062507629,1,1,0.8818542762098938,0.7886756238003839,9.433981132056603,4.017348538538287,0.3169538740606375,0.20512326656394453,,
A_box__detstats,tn3k_8f32288f9c,tn3k,,1,1,,,,,,,0.0,0.0
B_seg,tn3k_8f32288f9c,tn3k,0.8297906517982483,1,1,0.9069787754389029,0.829790634489372,8.06225774829855,3.4892602213817936,0.41493919591465794,0.20512326656394453,,
B_seg__detstats,tn3k_8f32288f9c,tn3k,,1,1,,,,,,,0.0,0.0
SAM_edgesam,tn3k_8f32288f9c,tn3k,0.7957022190093994,1,1,0.8862295922728438,0.7957022256331543,12.0,4.358158843555195,0.2940069341258048,0.2532742681047766,,
SAM_edgesam__detstats,tn3k_8f32288f9c,tn3k,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,tn3k_8f32288f9c,tn3k,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,tn3k_8f32288f9c,tn3k,,1,1,,,,,,,1.0,1.0
