method,uid,dataset,modality,match_iou,n_gt,n_pred,dice,iou,hd95,assd,bf1,area_err,pred_pt_err,n_miss,n_fp,rough_pt_err
seg_refiner__detstats,tn3k_49c3d9e0ef,tn3k,thyroid,,1,1,,,,,,,,1.0,1.0,
refiner,tn3k_49c3d9e0ef,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
refiner__detstats,tn3k_49c3d9e0ef,tn3k,thyroid,,1,1,,,,,,,,1.0,1.0,
rough_otsu,tn3k_49c3d9e0ef,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu__detstats,tn3k_49c3d9e0ef,tn3k,thyroid,,1,1,,,,,,,,1.0,1.0,
refiner_box,tn3k_49c3d9e0ef,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
refiner_box__detstats,tn3k_49c3d9e0ef,tn3k,thyroid,,1,1,,,,,,,,1.0,1.0,
refiner_gtbox,tn3k_49c3d9e0ef,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
refiner_gtbox__detstats,tn3k_49c3d9e0ef,tn3k,thyroid,,1,1,,,,,,,,1.0,1.0,
rough_otsu_gtbox,tn3k_49c3d9e0ef,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu_gtbox__detstats,tn3k_49c3d9e0ef,tn3k,thyroid,,1,1,,,,,,,,1.0,1.0,
yolo26n_seg,tn3k_17a376ef7a,tn3k,thyroid,0.7817040681838989,1,1,0.8774791473586654,0.7817040951122853,23.0,6.54780596191071,0.3151394705089076,0.15587079131772347,4.762905597686768,,,
yolo26n_seg__detstats,tn3k_17a376ef7a,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
seg_refiner,tn3k_17a376ef7a,tn3k,thyroid,0.825400710105896,1,1,0.9043501515421644,0.8254006996989667,15.081041174104715,5.148061764753768,0.31261436598408093,0.08272090240984448,4.869763374328613,,,5.965581893920898
seg_refiner__detstats,tn3k_17a376ef7a,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner,tn3k_17a376ef7a,tn3k,thyroid,0.8106178045272827,1,1,0.8954046639231824,0.8106178205526234,17.46424919657298,5.553890804555127,0.39435432904992623,0.0064946163049051445,5.072436332702637,,,7.088613510131836
refiner__detstats,tn3k_17a376ef7a,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu,tn3k_17a376ef7a,tn3k,thyroid,0.7596614956855774,1,1,0.8634177484571185,0.7596614739364889,20.0,6.7219209905069475,0.3513185530921821,0.007776448470346949,7.138308525085449,,,7.138308525085449
rough_otsu__detstats,tn3k_17a376ef7a,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_box,tn3k_17a376ef7a,tn3k,thyroid,0.8119780421257019,1,1,0.896233868843824,0.8119780481985206,17.46710984536927,5.612761857046435,0.35406633656650616,0.05315330712698684,5.297616958618164,,,8.872419357299805
refiner_box__detstats,tn3k_17a376ef7a,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,tn3k_17a376ef7a,tn3k,thyroid,0.8865783214569092,1,1,0.9398796752072026,0.8865782998650686,9.219544457292887,3.207919167520823,0.5063495728469175,0.031191249359083916,3.3458805084228516,,,10.041179656982422
refiner_gtbox__detstats,tn3k_17a376ef7a,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,tn3k_17a376ef7a,tn3k,thyroid,0.7440233826637268,1,1,0.8532263944586219,0.7440233977619533,24.70626920710674,8.98430352530323,0.24127999999999997,0.3440437532045804,10.015022277832031,,,10.015022277832031
rough_otsu_gtbox__detstats,tn3k_17a376ef7a,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
yolo26n_seg,tn3k_3b73966134,tn3k,thyroid,0.0,1,0,0.0,0.0,,,0.0,,,,,
yolo26n_seg__detstats,tn3k_3b73966134,tn3k,thyroid,,1,0,,,,,,,,1.0,0.0,
seg_refiner,tn3k_3b73966134,tn3k,thyroid,0.0,1,0,0.0,0.0,,,0.0,,,,,
seg_refiner__detstats,tn3k_3b73966134,tn3k,thyroid,,1,0,,,,,,,,1.0,0.0,
refiner,tn3k_3b73966134,tn3k,thyroid,0.7347670197486877,1,1,0.8471074380165289,0.7347670250896058,6.479394161199479,1.958836187190117,0.71875,0.2100456621004566,2.3723132610321045,,,5.475752830505371
refiner__detstats,tn3k_3b73966134,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu,tn3k_3b73966134,tn3k,thyroid,0.5235059857368469,1,1,0.6872384937238494,0.5235059760956176,10.409594778277508,4.915934102135836,0.15376495425756512,0.9101978691019786,5.482599258422852,,,5.482599258422852
rough_otsu__detstats,tn3k_3b73966134,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_box,tn3k_3b73966134,tn3k,thyroid,0.7269326448440552,1,1,0.8418772563176895,0.726932668329177,6.348125995465584,1.8835610075878781,0.6670367800138792,0.1080669710806697,2.2515573501586914,,,5.336996555328369
refiner_box__detstats,tn3k_3b73966134,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,tn3k_3b73966134,tn3k,thyroid,0.7581047415733337,1,1,0.8624113475177305,0.7581047381546134,3.605551275463989,1.6189054004406438,0.7022323117669316,0.1461187214611872,1.8487725257873535,,,2.4600539207458496
refiner_gtbox__detstats,tn3k_3b73966134,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,tn3k_3b73966134,tn3k,thyroid,0.7324414849281311,1,1,0.8455598455598455,0.7324414715719063,6.4031242374328485,2.2296774353040045,0.6111486486486486,0.365296803652968,2.4678492546081543,,,2.4678492546081543
rough_otsu_gtbox__detstats,tn3k_3b73966134,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
yolo26n_seg,tn3k_9d5c35580d,tn3k,thyroid,0.8364331126213074,1,1,0.9109322974472808,0.8364331210191083,11.40175425099138,3.688194321493614,0.4518239061991097,0.07603686635944701,4.582639217376709,,,
yolo26n_seg__detstats,tn3k_9d5c35580d,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
seg_refiner,tn3k_9d5c35580d,tn3k,thyroid,0.7678503394126892,1,1,0.868682505399568,0.7678503245513555,9.433981132056603,5.176409918187504,0.19347581552305962,0.0002880184331797235,5.496654510498047,,,3.9415574073791504
seg_refiner__detstats,tn3k_9d5c35580d,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner,tn3k_9d5c35580d,tn3k,thyroid,0.6839647889137268,1,1,0.812326705220629,0.6839647812166488,22.634039662900484,7.120029902999677,0.29716427733424905,0.18217165898617513,7.0690765380859375,,,11.782570838928223
refiner__detstats,tn3k_9d5c35580d,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu,tn3k_9d5c35580d,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu__detstats,tn3k_9d5c35580d,tn3k,thyroid,,1,1,,,,,,,,1.0,1.0,
refiner_box,tn3k_9d5c35580d,tn3k,thyroid,0.7691274881362915,1,1,0.8694992412746586,0.7691275167785235,10.295630140987,5.4777359996714825,0.17139598846179646,0.08784562211981567,5.773129463195801,,,11.674701690673828
refiner_box__detstats,tn3k_9d5c35580d,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,tn3k_9d5c35580d,tn3k,thyroid,0.5611212849617004,1,1,0.7188695448512764,0.561121267519805,26.003840481040527,7.820013225240171,0.19476362768875988,0.15538594470046083,8.987438201904297,,,14.062088012695312
refiner_gtbox__detstats,tn3k_9d5c35580d,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,tn3k_9d5c35580d,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu_gtbox__detstats,tn3k_9d5c35580d,tn3k,thyroid,,1,1,,,,,,,,1.0,1.0,
yolo26n_seg,tn3k_66d130eff3,tn3k,thyroid,0.8312702178955078,2,2,0.9078618968386023,0.8312702342410969,14.0,5.2941342923574375,0.3837766382917814,0.20045766590389016,4.674083232879639,,,
yolo26n_seg,tn3k_66d130eff3,tn3k,thyroid,0.7972545027732849,2,2,0.8871915393654524,0.7972544878563886,3.605551275463989,1.5220344957636274,0.725925925925926,0.14357682619647355,1.92668616771698,,,
yolo26n_seg__detstats,tn3k_66d130eff3,tn3k,thyroid,,2,2,,,,,,,,0.0,0.0,
seg_refiner,tn3k_66d130eff3,tn3k,thyroid,0.8823131322860718,2,2,0.9374775163680841,0.8823131094257854,9.0,3.610552954047914,0.4307785565448002,0.12036613272311213,4.2881760597229,,,6.222907543182373
seg_refiner,tn3k_66d130eff3,tn3k,thyroid,0.8168420791625977,2,2,0.899188876013905,0.8168421052631579,3.273096063992282,1.3201864949562359,0.779126213592233,0.17380352644836272,1.590552568435669,,,1.6461882591247559
seg_refiner__detstats,tn3k_66d130eff3,tn3k,thyroid,,2,2,,,,,,,,0.0,0.0,
refiner,tn3k_66d130eff3,tn3k,thyroid,0.8260446786880493,2,2,0.9047365620010644,0.826044703595724,15.562764202674966,5.451618680800163,0.26364698807484144,0.14988558352402745,6.347977638244629,,,10.343669891357422
refiner,tn3k_66d130eff3,tn3k,thyroid,0.8233333230018616,2,2,0.903107861060329,0.8233333333333334,3.0,1.1256353915805564,0.8450563481929716,0.06675062972292191,1.2880927324295044,,,2.8768157958984375
refiner__detstats,tn3k_66d130eff3,tn3k,thyroid,,2,2,,,,,,,,0.0,0.0,
rough_otsu,tn3k_66d130eff3,tn3k,thyroid,0.7393497824668884,2,2,0.8501450209474702,0.7393497757847534,22.80350850198276,7.179877817956377,0.3112038204598503,0.13020594965675059,10.369298934936523,,,10.369298934936523
rough_otsu,tn3k_66d130eff3,tn3k,thyroid,0.6649590134620667,2,2,0.7987692307692308,0.6649590163934426,6.0,2.129443320821204,0.6141147338010732,0.04659949622166247,2.8803086280822754,,,2.8803086280822754
rough_otsu__detstats,tn3k_66d130eff3,tn3k,thyroid,,2,2,,,,,,,,0.0,0.0,
refiner_box,tn3k_66d130eff3,tn3k,thyroid,0.8530066609382629,2,2,0.9206730769230769,0.8530066815144766,2.23606797749979,0.989237887768073,0.9381929834536875,0.09571788413098237,1.1697592735290527,,,5.637803554534912
refiner_box,tn3k_66d130eff3,tn3k,thyroid,0.8273497223854065,2,2,0.9055187468882846,0.8273497095667997,12.704278635152548,5.386474546718739,0.27435280875882534,0.008314263920671243,6.075096130371094,,,18.094331741333008
refiner_box__detstats,tn3k_66d130eff3,tn3k,thyroid,,2,2,,,,,,,,0.0,0.0,
refiner_gtbox,tn3k_66d130eff3,tn3k,thyroid,0.868540346622467,2,2,0.9296458030082484,0.8685403445149592,9.899494936611665,3.881725217496089,0.4052631578947368,0.0437070938215103,4.335594654083252,,,7.563937187194824
refiner_gtbox,tn3k_66d130eff3,tn3k,thyroid,0.8395061492919922,2,2,0.912751677852349,0.8395061728395061,3.1622776601683795,1.0522243087948435,0.817167381974249,0.06423173803526448,1.32236647605896,,,2.236229658126831
refiner_gtbox__detstats,tn3k_66d130eff3,tn3k,thyroid,,2,2,,,,,,,,0.0,0.0,
rough_otsu_gtbox,tn3k_66d130eff3,tn3k,thyroid,0.804546058177948,2,2,0.891688043186952,0.8045460826309244,18.193280665046718,5.868192349075841,0.4286387187941592,0.007704042715484363,7.5926337242126465,,,7.5926337242126465
rough_otsu_gtbox,tn3k_66d130eff3,tn3k,thyroid,0.71257483959198,2,2,0.8321678321678322,0.7125748502994012,5.0990195135927845,1.9491105047367052,0.6546911032892342,0.19899244332493704,2.243156671524048,,,2.243156671524048
rough_otsu_gtbox__detstats,tn3k_66d130eff3,tn3k,thyroid,,2,2,,,,,,,,0.0,0.0,
yolo26n_seg,tn3k_517fb8dd10,tn3k,thyroid,0.9207867383956909,1,1,0.9587599943891149,0.9207867439040819,4.242640687119285,1.6532282719555842,0.6621532051889025,0.025754638604264746,1.818189024925232,,,
yolo26n_seg__detstats,tn3k_517fb8dd10,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
seg_refiner,tn3k_517fb8dd10,tn3k,thyroid,0.886121928691864,1,1,0.9396231605006189,0.8861219195849546,6.4031242374328485,2.575746798862589,0.48757082333724666,0.013569648296870672,2.674126625061035,,,1.8552145957946777
seg_refiner__detstats,tn3k_517fb8dd10,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner,tn3k_517fb8dd10,tn3k,thyroid,0.7985779047012329,1,1,0.8880103398464229,0.7985778750170929,10.295630140987,4.229774110866834,0.26800612240498417,0.17875934644142896,4.584535598754883,,,10.507845878601074
refiner__detstats,tn3k_517fb8dd10,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu,tn3k_517fb8dd10,tn3k,thyroid,0.581329345703125,1,1,0.7352413498504913,0.5813293704404215,23.345235059857504,8.533193646971561,0.11919526968560716,0.3792578233176405,10.511005401611328,,,10.511005401611328
rough_otsu__detstats,tn3k_517fb8dd10,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_box,tn3k_517fb8dd10,tn3k,thyroid,0.8478030562400818,1,1,0.917633576851454,0.847803070407623,6.324555320336759,3.3509249038381443,0.3153465445729056,0.06674051509277208,3.705104351043701,,,8.559617042541504
refiner_box__detstats,tn3k_517fb8dd10,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,tn3k_517fb8dd10,tn3k,thyroid,0.8221888542175293,1,1,0.9024189320751891,0.822188864628821,9.433981132056603,3.665143127500554,0.3003926391976915,0.15106618665189697,4.001533508300781,,,10.797989845275879
refiner_gtbox__detstats,tn3k_517fb8dd10,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,tn3k_517fb8dd10,tn3k,thyroid,0.576969563961029,1,1,0.7317446808510638,0.5769695342906992,23.345235059857504,8.585794583259409,0.11914546871678594,0.3730268623649958,10.77001953125,,,10.77001953125
rough_otsu_gtbox__detstats,tn3k_517fb8dd10,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
yolo26n_seg,tn3k_2d1c388312,tn3k,thyroid,0.870634913444519,1,2,0.9308442935935511,0.8706349206349207,2.8284271247461903,1.097318643861018,0.8570233919487096,0.08953900709219859,1.2578550577163696,,,
yolo26n_seg__detstats,tn3k_2d1c388312,tn3k,thyroid,,1,2,,,,,,,,0.0,1.0,
seg_refiner,tn3k_2d1c388312,tn3k,thyroid,0.8757297992706299,1,2,0.9337483325922632,0.8757297748123436,2.23606797749979,0.9380284499166593,0.9259228774846702,0.0062056737588652485,1.1330056190490723,,,1.17618989944458
seg_refiner__detstats,tn3k_2d1c388312,tn3k,thyroid,,1,2,,,,,,,,0.0,1.0,
refiner,tn3k_2d1c388312,tn3k,thyroid,0.5021758079528809,1,1,0.6685979142526072,0.5021758050478677,12.903124237432849,4.531613175704945,0.44132473304786163,0.4698581560283688,4.322441101074219,,,5.015857219696045
refiner__detstats,tn3k_2d1c388312,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu,tn3k_2d1c388312,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu__detstats,tn3k_2d1c388312,tn3k,thyroid,,1,1,,,,,,,,1.0,1.0,
refiner_box,tn3k_2d1c388312,tn3k,thyroid,0.7931034564971924,1,1,0.8846153846153846,0.7931034482758621,5.0,1.7170484907848451,0.6813996316758747,0.1099290780141844,1.8386225700378418,,,3.7838423252105713
refiner_box__detstats,tn3k_2d1c388312,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,tn3k_2d1c388312,tn3k,thyroid,0.7370242476463318,1,1,0.848605577689243,0.7370242214532872,7.810249675906654,2.5370072667259853,0.6303390460020162,0.225177304964539,2.9155001640319824,,,4.94252347946167
refiner_gtbox__detstats,tn3k_2d1c388312,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,tn3k_2d1c388312,tn3k,thyroid,0.6409090757369995,1,1,0.7811634349030471,0.6409090909090909,12.0,4.3872130113183125,0.35326086956521735,0.5602836879432624,4.929530143737793,,,4.929530143737793
rough_otsu_gtbox__detstats,tn3k_2d1c388312,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
yolo26n_seg,tn3k_2d2b5a5360,tn3k,thyroid,0.6689895391464233,1,1,0.8016701461377871,0.6689895470383276,10.0,2.936927558173717,0.5584026300522141,0.31680773881499397,2.664139747619629,,,
yolo26n_seg__detstats,tn3k_2d2b5a5360,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
seg_refiner,tn3k_2d2b5a5360,tn3k,thyroid,0.6918547749519348,1,1,0.8178654292343387,0.6918547595682041,6.0,2.5919502602122577,0.5112831134852284,0.08464328899637243,2.779573678970337,,,3.481916904449463
seg_refiner__detstats,tn3k_2d2b5a5360,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner,tn3k_2d2b5a5360,tn3k,thyroid,0.7302423715591431,1,1,0.8440925700365408,0.7302423603793466,8.94427190999916,2.319555542078374,0.6616442843105143,0.014510278113663845,3.095197916030884,,,4.448661804199219
refiner__detstats,tn3k_2d2b5a5360,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu,tn3k_2d2b5a5360,tn3k,thyroid,0.6006322503089905,1,1,0.7504937458854509,0.6006322444678609,11.12578697833289,3.4289306105688597,0.4427752520260921,0.16324062877871826,4.437248229980469,,,4.437248229980469
rough_otsu__detstats,tn3k_2d2b5a5360,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_box,tn3k_2d2b5a5360,tn3k,thyroid,0.6815101504325867,1,1,0.8105929763960852,0.6815101645692159,8.031128874149275,2.763719829730749,0.5235819655100769,0.1003627569528416,2.8526225090026855,,,5.917325019836426
refiner_box__detstats,tn3k_2d2b5a5360,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,tn3k_2d2b5a5360,tn3k,thyroid,0.781737208366394,1,1,0.8775,0.7817371937639198,4.242640687119285,1.6549469265071792,0.6853057108809241,0.06529625151148731,1.6691086292266846,,,2.745105743408203
refiner_gtbox__detstats,tn3k_2d2b5a5360,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,tn3k_2d2b5a5360,tn3k,thyroid,0.7383928298950195,1,1,0.8495120698510529,0.7383928571428572,7.078069548818598,2.4809593150386564,0.5842131724484666,0.3542926239419589,2.746805191040039,,,2.746805191040039
rough_otsu_gtbox__detstats,tn3k_2d2b5a5360,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
yolo26n_seg,tn3k_91888c0ca2,tn3k,thyroid,0.772522509098053,1,1,0.8716645489199492,0.7725225225225225,3.605551275463989,1.7616478637300386,0.6292682926829268,0.11275167785234899,1.8786801099777222,,,
yolo26n_seg__detstats,tn3k_91888c0ca2,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
seg_refiner,tn3k_91888c0ca2,tn3k,thyroid,0.7837514877319336,1,1,0.8787675820495646,0.7837514934289128,3.605551275463989,1.5925976274687337,0.7350689127105666,0.004026845637583893,1.5918047428131104,,,1.8305176496505737
seg_refiner__detstats,tn3k_91888c0ca2,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner,tn3k_91888c0ca2,tn3k,thyroid,0.789340078830719,1,1,0.8822695035460993,0.7893401015228426,4.277064977301324,1.503339051689297,0.7402597402597402,0.10738255033557047,1.7602653503417969,,,2.2328004837036133
refiner__detstats,tn3k_91888c0ca2,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu,tn3k_91888c0ca2,tn3k,thyroid,0.6993548274040222,1,1,0.8230827638572513,0.6993548387096774,5.0,1.9674346315660056,0.6110599078341014,0.23221476510067113,2.2425780296325684,,,2.2425780296325684
rough_otsu__detstats,tn3k_91888c0ca2,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_box,tn3k_91888c0ca2,tn3k,thyroid,0.7597633004188538,1,1,0.863483523873571,0.7597633136094675,4.0,1.7486691304391937,0.6375504391170187,0.004026845637583893,1.9262239933013916,,,3.753230571746826
refiner_box__detstats,tn3k_91888c0ca2,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,tn3k_91888c0ca2,tn3k,thyroid,0.801001250743866,1,1,0.8895066018068103,0.8010012515644556,3.605551275463989,1.3664587455260604,0.7587115315531074,0.06845637583892618,1.5712006092071533,,,2.3685364723205566
refiner_gtbox__detstats,tn3k_91888c0ca2,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,tn3k_91888c0ca2,tn3k,thyroid,0.6835442781448364,1,1,0.8120300751879699,0.6835443037974683,5.0,2.038295218176763,0.60758486562942,0.21476510067114093,2.376425266265869,,,2.376425266265869
rough_otsu_gtbox__detstats,tn3k_91888c0ca2,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
yolo26n_seg,tn3k_4d219a66dc,tn3k,thyroid,0.8635905385017395,2,3,0.9268028683534028,0.8635905194150277,5.923928352680377,2.143917595884462,0.605544268956026,0.09166021172217918,2.324496269226074,,,
yolo26n_seg,tn3k_4d219a66dc,tn3k,thyroid,0.7237701416015625,2,3,0.8397524845302832,0.7237701208869352,35.19942034887751,9.394530828496443,0.41092931504433877,0.2242274906766116,10.811952590942383,,,
yolo26n_seg__detstats,tn3k_4d219a66dc,tn3k,thyroid,,2,3,,,,,,,,0.0,1.0,
seg_refiner,tn3k_4d219a66dc,tn3k,thyroid,0.8904884457588196,2,3,0.9420723415828121,0.8904884318766066,4.123105625617661,1.6687808476562958,0.7507386098584979,0.10121352956364575,1.5746567249298096,,,2.095266580581665
seg_refiner,tn3k_4d219a66dc,tn3k,thyroid,0.5742241740226746,2,3,0.7295328980411854,0.5742241549713382,46.88960429294378,15.298319827445834,0.13903192584963955,0.40889717634523176,11.979232788085938,,,10.086690902709961
seg_refiner__detstats,tn3k_4d219a66dc,tn3k,thyroid,,2,3,,,,,,,,0.0,1.0,
refiner,tn3k_4d219a66dc,tn3k,thyroid,0.854428768157959,2,2,0.9215007614564585,0.8544287548138639,5.830951894845301,2.2545208771457244,0.6112666350833369,0.13503743867802737,2.351377010345459,,,5.009465217590332
refiner__detstats,tn3k_4d219a66dc,tn3k,thyroid,,2,2,,,,,,,,1.0,1.0,
rough_otsu,tn3k_4d219a66dc,tn3k,thyroid,0.7259795069694519,2,2,0.841237670585056,0.7259794776119403,10.04987562112089,4.413068793348243,0.3180327868852459,0.08907823392718822,5.024848937988281,,,5.024848937988281
rough_otsu__detstats,tn3k_4d219a66dc,tn3k,thyroid,,2,2,,,,,,,,1.0,1.0,
refiner_box,tn3k_4d219a66dc,tn3k,thyroid,0.8768647313117981,2,2,0.934393102519197,0.8768647281921618,5.0,1.8839149672043327,0.673273525930129,0.0833978827782081,1.9799377918243408,,,5.826029300689697
refiner_box__detstats,tn3k_4d219a66dc,tn3k,thyroid,,2,2,,,,,,,,1.0,1.0,
refiner_gtbox,tn3k_4d219a66dc,tn3k,thyroid,0.8467472195625305,2,2,0.9170147591200223,0.846747235793263,6.795742752749545,2.326099034682292,0.569314550800947,0.14562354763749033,2.282033920288086,,,3.3625426292419434
refiner_gtbox,tn3k_4d219a66dc,tn3k,thyroid,0.7121618986129761,2,2,0.8318861645564778,0.71216189665335,22.516616699800593,9.358400075240944,0.19268801155122203,0.258990410229089,9.005146980285645,,,9.814956665039062
refiner_gtbox__detstats,tn3k_4d219a66dc,tn3k,thyroid,,2,2,,,,,,,,0.0,0.0,
rough_otsu_gtbox,tn3k_4d219a66dc,tn3k,thyroid,0.8345113396644592,2,2,0.9097914175634383,0.8345113331708506,8.018677324489563,2.755279867838932,0.5525568589210429,0.056545313710302095,3.352635383605957,,,3.352635383605957
rough_otsu_gtbox,tn3k_4d219a66dc,tn3k,thyroid,0.7862734794616699,2,2,0.8803506112630574,0.7862734710695156,24.166091947189145,7.514304211326987,0.35962040949801727,0.020977623867874266,9.847999572753906,,,9.847999572753906
rough_otsu_gtbox__detstats,tn3k_4d219a66dc,tn3k,thyroid,,2,2,,,,,,,,0.0,0.0,
yolo26n_seg,tn3k_2147053287,tn3k,thyroid,0.8927879333496094,1,2,0.9433575978161965,0.8927879440258343,5.385164807134504,1.7329338137117434,0.748179114769642,0.041328070582772235,1.710187554359436,,,
yolo26n_seg__detstats,tn3k_2147053287,tn3k,thyroid,,1,2,,,,,,,,0.0,1.0,
seg_refiner,tn3k_2147053287,tn3k,thyroid,0.828278660774231,1,2,0.9060748711051334,0.8282786885245902,8.94427190999916,2.8383264462327373,0.5532462299096418,0.07151149291850475,3.144718647003174,,,1.6773873567581177
seg_refiner__detstats,tn3k_2147053287,tn3k,thyroid,,1,2,,,,,,,,0.0,1.0,
refiner,tn3k_2147053287,tn3k,thyroid,0.5369649529457092,1,2,0.6987341772151898,0.5369649805447471,17.0,5.825875171853067,0.3012076378861093,0.349198978407244,6.676119804382324,,,7.524008750915527
refiner__detstats,tn3k_2147053287,tn3k,thyroid,,1,2,,,,,,,,0.0,1.0,
rough_otsu,tn3k_2147053287,tn3k,thyroid,0.6443899273872375,1,2,0.7837434750186428,0.6443899448191294,18.41843862244893,4.994042961366903,0.37271123755334284,0.1318783375899698,7.495330333709717,,,7.495330333709717
rough_otsu__detstats,tn3k_2147053287,tn3k,thyroid,,1,2,,,,,,,,0.0,1.0,
refiner_box,tn3k_2147053287,tn3k,thyroid,0.7993494868278503,1,2,0.8884871765902158,0.7993494612726164,9.0,3.3095847074375797,0.39723882870861654,0.055026700719758535,3.612725257873535,,,8.314122200012207
refiner_box__detstats,tn3k_2147053287,tn3k,thyroid,,1,2,,,,,,,,0.0,1.0,
refiner_gtbox,tn3k_2147053287,tn3k,thyroid,0.5725605487823486,1,1,0.7281888856896055,0.5725605614670591,32.541734806248996,7.301527100337371,0.5080228988633535,0.3872765265846297,5.518284797668457,,,6.291884422302246
refiner_gtbox__detstats,tn3k_2147053287,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,tn3k_2147053287,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu_gtbox__detstats,tn3k_2147053287,tn3k,thyroid,,1,1,,,,,,,,1.0,1.0,
yolo26n_seg,tn3k_06b83e3ad9,tn3k,thyroid,0.7105719447135925,2,1,0.8308004052684904,0.7105719237435009,5.0,1.8297488449818857,0.7079632465543645,0.39563106796116504,1.3774772882461548,,,
yolo26n_seg__detstats,tn3k_06b83e3ad9,tn3k,thyroid,,2,1,,,,,,,,1.0,0.0,
seg_refiner,tn3k_06b83e3ad9,tn3k,thyroid,0.8613445162773132,2,1,0.9255079006772009,0.8613445378151261,2.0,0.6971026580965074,1.0,0.15048543689320387,0.8581007122993469,,,2.0373754501342773
seg_refiner__detstats,tn3k_06b83e3ad9,tn3k,thyroid,,2,1,,,,,,,,1.0,0.0,
